gene_id,symbol,log2FoldChange_for_signature,padj,direction
ENSG00000112304.10,ACOT13,0.8193505731954676,0.0019888731530419697,up
ENSG00000213886.3,UBD,-1.5216313295193769,0.013951129605038597,down
ENSG00000137404.14,NRM,-0.5060988343139952,0.04667886471990329,down
ENSG00000137331.11,IER3,-1.4304274813705102,8.822329910906967e-13,down
ENSG00000204389.9,HSPA1A,1.1283964450400268,3.8242691379836794e-27,up
ENSG00000204388.6,HSPA1B,1.0076054893429605,3.132122652903241e-33,up
ENSG00000204387.12,C6orf48,-0.7075245118455151,1.3816463520440828e-4,down
ENSG00000204371.11,EHMT2,0.6550248638559132,8.536912811022053e-5,up
ENSG00000204310.12,AGPAT1,0.8592112769195022,0.03497397389232131,up
ENSG00000179344.16,HLA-DQB1,0.6474318901219015,0.08630934407936187,up
ENSG00000168394.10,TAP1,-0.7290907234428873,0.004412437189678575,down
ENSG00000204256.12,BRD2,-0.7389310763372146,8.334707968998371e-7,down
ENSG00000231500.6,RPS18,-0.7416250519802402,4.489713742497337e-11,down
ENSG00000124493.13,GRM4,1.3524728958394674,0.021569922536662574,up
ENSG00000124507.10,PACSIN1,0.7287312040175685,0.029142071988362665,up
ENSG00000064999.13,ANKS1A,0.5655944228700294,0.02711956060743816,up
ENSG00000112033.13,PPARD,1.6892903068047553,0.002315374605769929,up
ENSG00000198755.10,RPL10A,-0.5718865957663217,1.880936366324884e-9,down
ENSG00000096070.19,BRPF3,0.5017333947917352,0.041353004209743735,up
ENSG00000124762.13,CDKN1A,-0.5508376522558889,4.1980743996803555e-7,down
ENSG00000137193.13,PIM1,-1.1058674272637108,1.5602461031359765e-12,down
ENSG00000124767.6,GLO1,-0.5278500403038178,4.757112974387463e-5,down
ENSG00000124615.17,MOCS1,0.9863505182812178,0.04449618827474872,up
ENSG00000001167.14,NFYA,-0.5541693366345932,0.0021432476806702546,down
ENSG00000124496.12,TRERF1,0.5290739473627439,0.10958448555216427,up
ENSG00000137161.16,CNPY3,0.73286152498668,4.155731787724755e-5,up
ENSG00000171453.17,POLR1C,-0.5165688444480216,6.233567200639376e-5,down
ENSG00000180992.6,MRPL14,0.5461439939198962,7.939803736447443e-4,up
ENSG00000146232.15,NFKBIE,-0.5967586397673345,0.07693307363397768,down
ENSG00000146072.6,TNFRSF21,1.22301070989923,5.6320408015409505e-22,up
ENSG00000031691.6,CENPQ,-0.7295687331409169,9.156817788879315e-4,down
ENSG00000112118.18,MCM3,0.5665644880321884,2.3243388863247433e-6,up
ENSG00000112146.16,FBXO9,0.5333340727612884,0.0325580455175379,up
ENSG00000001084.10,GCLC,0.5730047904622114,7.251277807846216e-4,up
ENSG00000112200.16,ZNF451,-0.5945559235118293,8.967303426223455e-4,down
ENSG00000112208.11,BAG2,0.6297451523304787,0.07684451274532157,up
ENSG00000156535.13,CD109,0.9396101296740241,1.9853929844508122e-4,up
ENSG00000146242.8,TPBG,-0.5075559506129547,3.697415750082777e-4,down
ENSG00000123552.17,USP45,-0.7011703883275839,0.05312917654533574,down
ENSG00000112297.14,AIM1,0.8593169364732792,0.001100538455192181,up
ENSG00000123505.15,AMD1,0.6418997892092932,4.406694747840719e-6,up
ENSG00000155115.6,GTF3C6,-0.759964459227467,1.1257176929288068e-12,down
ENSG00000010810.17,FYN,0.5554461954655591,0.10389048303461629,up
ENSG00000111832.12,RWDD1,-0.59548192074844,3.301409059661007e-6,down
ENSG00000230202.1,RP11-632C17__A.1,0.6137264469074102,0.023919442998259564,up
ENSG00000111885.6,MAN1A1,1.3889712667464027,3.919747715461159e-15,up
ENSG00000135547.8,HEY2,-0.7494035203380673,0.04576878328781589,down
ENSG00000111912.19,NCOA7,-0.8721992744335766,1.41318748187232e-4,down
ENSG00000118523.5,CTGF,-0.7620652952073205,0.006051544696842219,down
ENSG00000028839.9,TBPL1,1.0570170782307884,0.011856040819098884,up
ENSG00000277973.1,RP11-472E5.3,0.5011386313655926,0.09466811410413395,up
ENSG00000135525.18,MAP7,0.5644262470346959,8.044826192421786e-4,up
ENSG00000024862.17,CCDC28A,0.7621652249941456,0.06481551988739959,up
ENSG00000189007.15,ADAT2,-0.5804605624151974,0.07343222685351763,down
ENSG00000055211.12,GINM1,-0.5253262060744883,0.0023896279936273203,down
ENSG00000146476.10,ARMT1,0.5777933002502738,4.462142003281913e-6,up
ENSG00000218426.5,RP11-475C16.1,-1.0412011436340054,4.886236441895918e-10,down
ENSG00000213079.9,SCAF8,-0.5042799670564292,0.00276066463285724,down
ENSG00000092820.17,EZR,0.7627415795299304,0.0019667363651723895,up
ENSG00000198719.8,DLL1,-0.839862354765305,0.009418144582350053,down
ENSG00000177706.8,FAM20C,0.6264188950025084,0.0908127144230673,up
ENSG00000239857.6,GET4,0.7790343240634274,2.5016315248743096e-4,up
ENSG00000196204.11,RNF216P1,-0.5279466804011994,0.0935412817866841,down
ENSG00000075618.17,FSCN1,0.7286929047742231,5.9047713140292105e-6,up
ENSG00000164631.18,ZNF12,-0.560953669021803,9.47174368327442e-4,down
ENSG00000106524.8,ANKMY2,1.0018739789598714,0.04130285949514603,up
ENSG00000106537.7,TSPAN13,0.805567641688996,1.7600530029387782e-9,up
ENSG00000122643.18,NT5C3A,-0.5251119857567629,5.779508573944876e-4,down
ENSG00000271122.1,RP11-379H18.1,1.2920042417713071,0.023540282498690727,up
ENSG00000062582.13,MRPS24,-0.5104011575619058,0.009053807518615177,down
ENSG00000106636.7,YKT6,0.8337192268794005,1.9573640925288394e-9,up
ENSG00000158604.14,TMED4,-0.5373833371418774,1.732503579081088e-4,down
ENSG00000196262.13,PPIA,-0.6035719182890046,2.3500260048452335e-16,down
ENSG00000146674.14,IGFBP3,0.8062762771034164,0.028013316174119455,up
ENSG00000106070.17,GRB10,0.6833309650700049,0.017564533430431968,up
ENSG00000227344.2,HAUS6P1,-0.6916917180508714,0.02672570544111436,down
ENSG00000146733.13,PSPH,0.5009131407799386,0.009674116765775847,up
ENSG00000129103.17,SUMF2,-0.561133977955016,2.8649426042034266e-5,down
ENSG00000126524.9,SBDS,-0.5039337291211513,0.009788298626151243,down
ENSG00000174353.17,STAG3L3,1.1232967260695426,1.0529541821505342e-7,up
ENSG00000165215.6,CLDN3,0.6761277093192984,4.217544496359124e-6,up
ENSG00000106665.15,CLIP2,1.233465187315893,0.0211170799831807,up
ENSG00000196275.13,GTF2IRD2,0.8755484079504927,0.039274743646469684,up
ENSG00000274070.1,GATSL2,1.0923616315524998,1.2300247551426095e-4,up
ENSG00000127946.16,HIP1,0.7545003885782453,1.1184046626375758e-6,up
ENSG00000146707.14,POMZP3,-0.9348554851632948,2.9330044038969647e-4,down
ENSG00000214243.3,AC004980.10,8.759288152911969,1.3275409960859218e-6,up
ENSG00000001629.9,ANKIB1,1.006604542046179,1.4810778467723704e-8,up
ENSG00000127993.15,RBM48,-0.5168482552718886,0.08752267111636196,down
ENSG00000241468.7,ATP5J2,-0.6053373518936792,4.8943865979203047e-8,down
ENSG00000106290.14,TAF6,0.8199135061947603,1.278359301084793e-9,up
ENSG00000239521.7,GATS,0.757510162364701,0.07133478590957416,up
ENSG00000169894.17,MUC3A,0.6547431105157101,0.07477036758427424,up
ENSG00000169871.12,TRIM56,0.7441960210265005,0.009774133030702792,up
ENSG00000106367.13,AP1S1,0.544718308638765,8.504449477393399e-6,up
ENSG00000128564.6,VGF,-1.0071184464350922,7.165252339548227e-14,down
ENSG00000228546.2,CTA-313A17.3,2.189084365894634,0.028970422000624677,up
ENSG00000160991.15,ORAI2,0.513776327797524,0.05816304318775527,up
ENSG00000105808.17,RASA4,4.632937606492935,0.009253514892827884,up
ENSG00000267368.1,UPK3BL,0.8450752099869695,0.0016901724475056749,up
ENSG00000170632.13,ARMC10,0.5541223943582935,7.459820343804092e-6,up
ENSG00000105856.13,HBP1,0.5001043734217334,0.01768093866360475,up
ENSG00000091136.13,LAMB1,-1.1696276261520318,1.0453708161263158e-14,down
ENSG00000128590.4,DNAJB9,-0.7209751585861666,0.011071140173706095,down
ENSG00000006652.13,IFRD1,0.6425256726370642,4.462142003281913e-6,up
ENSG00000146802.12,TMEM168,-0.5105926232679486,0.006420662399725425,down
ENSG00000135269.17,TES,-0.5191831727134317,0.0035825987222975974,down
ENSG00000196937.10,FAM3C,1.123048735628906,8.340205097455454e-7,up
ENSG00000179562.2,GCC1,-0.531674570083283,0.004225017558790393,down
ENSG00000198074.9,AKR1B10,0.9466030918328205,0.004472520394554549,up
ENSG00000213214.4,ARHGEF35,0.5122065602213026,1.1441869664419015e-5,up
ENSG00000033100.16,CHPF2,0.8318186893339141,0.0012541554442766303,up
ENSG00000164690.7,SHH,-1.8707666335757,7.165252339548227e-14,down
ENSG00000145002.12,FAM86B2,2.1795447370584053,0.037589424318374386,up
ENSG00000164741.14,DLC1,-0.7429295149412839,1.5798296772228137e-5,down
ENSG00000155975.9,VPS37A,-0.8036279983162478,5.629768712570224e-6,down
ENSG00000003989.17,SLC7A2,-0.7816503968868699,5.700515317229089e-15,down
ENSG00000078674.17,PCM1,-0.5395119241351397,0.003505796294654185,down
ENSG00000158863.21,FAM160B2,0.500436214703906,0.05832192132083334,up
ENSG00000120910.14,PPP3CC,-0.5060504218838309,0.10454005904171872,down
ENSG00000179388.8,EGR3,-0.7280406694305761,0.008315861627399149,down
ENSG00000008853.16,RHOBTB2,0.7751975791074366,0.04472621952824041,up
ENSG00000120889.12,TNFRSF10B,-0.6772861885705587,3.4489512683444964e-4,down
ENSG00000092964.17,DPYSL2,1.0665054797537386,3.459348471429155e-7,up
ENSG00000120885.21,CLU,0.5168393988695276,2.1094811717482445e-4,up
ENSG00000197892.12,KIF13B,0.9599786381105853,7.204828186070919e-4,up
ENSG00000127589.4,TUBBP1,0.8111605056141592,0.0012644432325290332,up
ENSG00000169499.14,PLEKHA2,0.5287602263756718,0.09046780467809824,up
ENSG00000176907.4,C8orf4,-1.2181800424874292,1.433037584565597e-4,down
ENSG00000023287.12,RB1CC1,1.04658824358287,9.237133874862429e-7,up
ENSG00000254087.7,LYN,0.5874262269071137,0.005143102315652123,up
ENSG00000008988.9,RPS20,-0.8514062738034955,6.0940335407358154e-5,down
ENSG00000185697.16,MYBL1,-0.6841553168255423,0.0050478667036381875,down
ENSG00000245910.8,SNHG6,-1.1629196392011647,4.4584365250818847e-7,down
ENSG00000147604.13,RPL7,-0.5834542662542342,1.4142128350484048e-7,down
ENSG00000258677.2,RP11-463D19.2,-0.5581489458223875,0.05149573523985939,down
ENSG00000253833.1,RP11-367E12.4,1.1574456799946509,4.570283677692936e-10,up
ENSG00000171033.12,PKIA,0.8115699523323999,0.02580015873258995,up
ENSG00000133731.9,IMPA1,-0.6293982622427702,0.001301814064165119,down
ENSG00000104267.9,CA2,-1.1320550272313719,1.359583819512408e-10,down
ENSG00000170289.12,CNGB3,0.8480063473378127,0.017437235149772426,up
ENSG00000156103.15,MMP16,2.280610768920331,2.7772984793857677e-4,up
ENSG00000155100.10,OTUD6B,-0.6685687868251454,2.8046702755525504e-8,down
ENSG00000164944.11,KIAA1429,0.5899462965346247,0.0025610650905746393,up
ENSG00000175305.17,CCNE2,-0.852699993766192,6.996706644441463e-6,down
ENSG00000164938.13,TP53INP1,1.6833845998146104,2.7344354593472316e-9,up
ENSG00000156467.9,UQCRB,-0.6994020325961141,5.4621580788385696e-9,down
ENSG00000104356.10,POP1,0.5436487233279227,0.04449618827474872,up
ENSG00000132549.18,VPS13B,-0.5549938541491112,0.001559630228231129,down
ENSG00000239211.3,RN7SL563P,-1.4101576511923966,0.03326849340392507,down
ENSG00000155090.14,KLF10,-0.8841300155722759,4.5242693113366654e-18,down
ENSG00000155096.13,AZIN1,-0.9628209545795073,7.769625415866426e-29,down
ENSG00000254185.1,RP11-419L20.2,1.6425441606612672,5.640213511523791e-13,up
ENSG00000104447.12,TRPS1,0.5225094541648714,8.367466843050859e-4,up
ENSG00000147679.11,UTP23,-0.6442874794406569,4.8111796241656813e-4,down
ENSG00000170961.6,HAS2,0.8789463889197542,0.027547769066430174,up
ENSG00000156795.6,WDYHV1,0.7172755263748362,0.02031747560733747,up
ENSG00000173334.3,TRIB1,-0.8438717014199721,1.6054664131742416e-6,down
ENSG00000136997.16,MYC,-0.7324380569958826,5.403752635755771e-9,down
ENSG00000153310.19,FAM49B,0.7374627757000104,5.7086559611127173e-11,up
ENSG00000153317.14,ASAP1,0.8484780399600952,9.137803570661718e-5,up
ENSG00000160932.10,LY6E,1.31727265829419,1.1557761676007784e-36,up
ENSG00000261150.2,EPPK1,-0.7658630135383789,2.2709194024226248e-11,down
ENSG00000182307.12,C8orf33,-0.5983552634237295,1.0410409594837645e-5,down
ENSG00000147852.15,VLDLR,0.5268590554930549,0.0632934947970345,up
ENSG00000147874.10,HAUS6,-0.6683048083607054,3.654574168672752e-5,down
ENSG00000086062.12,B4GALT1,-0.6843511116131844,6.294022596112165e-11,down
ENSG00000164976.8,KIAA1161,0.9244471635408658,0.0023557953193762892,up
ENSG00000205143.2,ARID3C,-0.6269448030507108,0.08086456372181589,down
ENSG00000159899.14,NPR2,2.8403223890756237,0.013381749559147168,up
ENSG00000168795.4,ZBTB5,-0.6710020702609737,0.004202201096789859,down
ENSG00000233111.1,RAB1C,1.0325387006732052,5.075241824776871e-4,up
ENSG00000180071.19,ANKRD18A,-0.6599635970550419,0.027935100598021966,down
ENSG00000147996.16,CBWD5,-0.8249283029072824,3.3119216222754746e-7,down
ENSG00000197969.11,VPS13A,-0.5697016083817761,5.406558616517906e-5,down
ENSG00000156052.10,GNAQ,0.8416866253934147,8.536912811022053e-5,up
ENSG00000228430.9,RP11-15B24.5,0.77975220870427,7.753682506619092e-9,up
ENSG00000135052.16,GOLM1,0.588159321796109,1.1869353608773366e-7,up
ENSG00000213694.3,S1PR3,0.5398009919175021,0.04098734099036344,up
ENSG00000130222.10,GADD45G,-0.7039843305133316,0.021002947206871427,down
ENSG00000090054.13,SPTLC1,0.7331095783728591,2.5957122947990647e-7,up
ENSG00000197724.10,PHF2,0.8334712383407281,7.430497300154336e-5,up
ENSG00000081377.16,CDC14B,0.6170851010588172,0.09274617550622587,up
ENSG00000196312.12,MFSD14C,-1.2896645547477341,0.0014302435445034984,down
ENSG00000136842.13,TMOD1,0.8151225027919762,0.03386123723663071,up
ENSG00000136936.10,XPA,-0.5213594773561231,0.001442035651427125,down
ENSG00000106789.12,CORO2A,0.6927473130391708,0.0045939252774826736,up
ENSG00000136928.6,GABBR2,0.5099643229164599,0.11128954957889722,up
ENSG00000136897.7,MRPL50,-0.5614140031783283,6.35683164409942e-5,down
ENSG00000165028.11,NIPSNAP3B,1.6703586002894062,0.020163952917418522,up
ENSG00000165029.15,ABCA1,0.770334228750652,1.440791113296121e-11,up
ENSG00000148154.9,UGCG,-0.5417015698470173,0.0035387022761629496,down
ENSG00000176386.8,CDC26,0.670388710322458,7.921254600985023e-6,up
ENSG00000148218.15,ALAD,0.8434442030234972,1.0144852403874595e-5,up
ENSG00000138835.22,RGS3,0.569426010473685,0.019449977105735133,up
ENSG00000119408.16,NEK6,0.5987400932038339,1.3816463520440828e-4,up
ENSG00000165219.21,GAPVD1,0.5455085285852769,8.845171162588994e-9,up
ENSG00000197958.12,RPL12,-1.2686855532959707,2.7605596556002084e-24,down
ENSG00000106992.17,AK1,0.562078214022722,4.2280350199001333e-4,up
ENSG00000167106.11,FAM102A,0.6359029254692002,4.406694747840719e-6,up
ENSG00000148339.12,SLC25A25,-0.6748402084758064,1.9145346475190727e-4,down
ENSG00000106976.20,DNM1,0.7213727729520741,0.015170003623940146,up
ENSG00000167110.17,GOLGA2,0.5298777406081717,0.025579077081952582,up
ENSG00000167118.10,URM1,-0.5047976372486398,2.6597750897267106e-4,down
ENSG00000197694.15,SPTAN1,-1.118281940234494,1.6900600700738424e-35,down
ENSG00000136802.11,LRRC8A,0.5631456716775917,0.010913339637773429,up
ENSG00000095321.16,CRAT,1.1964867347039752,0.013815896723104636,up
ENSG00000188483.7,IER5L,-1.2449554124562598,4.1210954938956975e-21,down
ENSG00000130720.12,FIBCD1,0.865482019449683,0.003134279947306476,up
ENSG00000126878.12,AIF1L,0.9375391082231608,8.36212774050147e-16,up
ENSG00000148303.16,RPL7A,-0.5396595275815145,4.843964471266207e-13,down
ENSG00000186350.9,RXRA,0.9341329834965392,1.0951461247527649e-5,up
ENSG00000148400.9,NOTCH1,-0.6715242448490096,3.2995339773765424e-4,down
ENSG00000169692.12,AGPAT2,0.7404588691972714,0.0036914537421971895,up
ENSG00000196642.18,RABL6,0.5651298861761227,1.4040364181742743e-6,up
ENSG00000197355.10,UAP1L1,0.6249190857789756,0.025687892505442376,up
ENSG00000176978.13,DPP7,-0.7682454711809131,1.4857431207170518e-4,down
ENSG00000176058.11,TPRN,-0.5176928749240328,0.026895702377919235,down
ENSG00000261456.5,TUBB8,0.9192218601274574,0.05862924385948829,up
ENSG00000151240.16,DIP2C,0.5204017520169097,0.021569922536662574,up
ENSG00000173848.18,NET1,0.5841897079186443,2.1163534339703452e-7,up
ENSG00000178372.7,CALML5,0.9914882069537043,0.00399516918398085,up
ENSG00000170525.19,PFKFB3,0.7995441445974333,2.6051055776286187e-14,up
ENSG00000197308.9,GATA3-AS1,0.8221233163535678,0.035247960275985875,up
ENSG00000183049.12,CAMK1D,0.62774861409662,0.003503585845836679,up
ENSG00000176244.6,ACBD7,1.0883870503742732,4.8933052000639384e-5,up
ENSG00000165997.4,ARL5B,-0.7532323815373383,6.282057909603986e-6,down
ENSG00000120594.16,PLXDC2,0.6050610442429667,0.01031514943151197,up
ENSG00000078114.18,NEBL,0.5975636749210956,7.440730797582087e-4,up
ENSG00000107890.16,ANKRD26,-0.7376731280757248,0.003528845177242741,down
ENSG00000197321.14,SVIL,-0.5329427995791935,0.0016772395395426305,down
ENSG00000256892.2,MTRNR2L7,-0.6489470115989424,0.007584956651362993,down
ENSG00000107562.16,CXCL12,-0.7115466064229619,0.0019888731530419697,down
ENSG00000264230.7,ANXA8L1,1.9475316611354747,6.695176083012641e-4,up
ENSG00000107984.9,DKK1,-0.7543532974699998,1.8478750243430863e-20,down
ENSG00000150347.14,ARID5B,0.8888548672671309,6.824091377044022e-4,up
ENSG00000148730.6,EIF4EBP2,0.9592159070877005,3.413605141894929e-4,up
ENSG00000185009.12,AP3M1,0.5221556239943648,0.011581284945318397,up
ENSG00000108175.16,ZMIZ1,0.6128437114485603,0.00399459500307773,up
ENSG00000173267.13,SNCG,1.3138914320856228,4.4577300118533264e-7,up
ENSG00000119938.8,PPP1R3C,2.844378864743077,4.406694747840719e-6,up
ENSG00000228759.1,FAF2P1,-8.168118150238456,1.8068425500999814e-6,down
ENSG00000095564.13,BTAF1,-0.7992211051499487,5.301309790325507e-6,down
ENSG00000119977.20,TCTN3,-1.1877890891119276,1.4983990312815012e-9,down
ENSG00000107566.13,ERLIN1,-0.7013636683945125,3.6437299288431696e-8,down
ENSG00000235823.1,OLMALINC,0.7638895049878298,0.008362822821886787,up
ENSG00000119906.11,SLF2,0.6534013936855853,0.020171989812195684,up
ENSG00000077150.18,NFKB2,-0.5501596800041345,0.009674679470548711,down
ENSG00000107872.12,FBXL15,-0.6705695429836164,0.04897759785500003,down
ENSG00000107957.16,SH3PXD2A,1.0237896802355428,0.0493992656163187,up
ENSG00000165813.18,CCDC186,0.8510931735249282,0.0016988030197675299,up
ENSG00000169129.14,AFAP1L2,0.734248862968565,4.547242444759041e-6,up
ENSG00000099204.18,ABLIM1,0.7051922625929559,0.021273861360038608,up
ENSG00000151553.14,FAM160B1,-0.8110230083196247,1.0358283569706153e-6,down
ENSG00000148908.14,RGS10,-0.6572384241511566,1.6945581005439262e-4,down
ENSG00000151929.9,BAG3,0.7013864865191811,8.350577641164718e-6,up
ENSG00000107679.14,PLEKHA1,0.7938839666004599,0.006427063932925302,up
ENSG00000171798.17,KNDC1,0.5901165998434437,0.09889155096530877,up
ENSG00000177951.17,BET1L,-0.6165988902107175,0.012105741629257974,down
ENSG00000142089.15,IFITM3,-0.9945621473939324,1.7532303666563008e-27,down
ENSG00000177700.5,POLR2L,-0.8304573364140457,2.36972031816045e-6,down
ENSG00000110651.11,CD81,0.8438914320773641,3.824541576802188e-11,up
ENSG00000005801.16,ZNF195,-0.6627126109979885,0.007025744212553815,down
ENSG00000166441.12,RPL27A,-0.7633790747590544,7.753682506619092e-9,down
ENSG00000166471.10,TMEM41B,0.636613243981515,0.0021556824090980683,up
ENSG00000166483.10,WEE1,-0.9279906874718263,4.250956704291949e-8,down
ENSG00000148926.9,ADM,-0.5839498376995469,0.07757654448482951,down
ENSG00000255823.4,MTRNR2L8,-1.105148052341203,9.366796679952025e-7,down
ENSG00000187079.16,TEAD1,0.7919422281729913,0.00337845212880966,up
ENSG00000166689.15,PLEKHA7,0.8189761805806562,0.004472981942605016,up
ENSG00000110700.6,RPS13,-0.7469819420267308,1.1043677268736713e-13,down
ENSG00000070081.15,NUCB2,0.5732842477128074,8.963316847500421e-5,up
ENSG00000074319.12,TSG101,0.535828539969472,1.567179707908231e-5,up
ENSG00000148943.11,LIN7C,-0.5812173907374585,1.8410051991386947e-4,down
ENSG00000240036.4,RP11-587D21.1,-0.6937708362695608,2.4162036294686287e-14,down
ENSG00000224411.3,HSP90AA2P,0.505416443741308,0.09600597719104464,up
ENSG00000110422.11,HIPK3,-0.6533326504286301,0.002022729401996318,down
ENSG00000121691.4,CAT,0.5139495124135318,0.02007063835216646,up
ENSG00000166326.6,TRIM44,0.5897601948114076,2.1474332108352337e-6,up
ENSG00000175104.14,TRAF6,-0.6125106403953526,0.04016511922769704,down
ENSG00000175216.14,CKAP5,0.7519673962480148,0.02039175736343793,up
ENSG00000149177.12,PTPRJ,-0.5360544393760721,0.004124089445978886,down
ENSG00000226268.3,RP11-61N20.3,0.678482786612934,0.08195919334161303,up
ENSG00000213593.9,TMX2,-0.5059811243588705,3.140047134599691e-4,down
ENSG00000189057.10,FAM111B,1.0999410122741613,0.007632396867604545,up
ENSG00000167996.15,FTH1,-0.7808415754565008,5.780991682594673e-10,down
ENSG00000168002.11,POLR2G,-0.5203610042016367,1.1080233662096443e-6,down
ENSG00000162231.13,NXF1,-0.7098867648673503,4.35512959481551e-6,down
ENSG00000168003.16,SLC3A2,-0.7124799132811191,3.428914875938874e-11,down
ENSG00000173264.14,GPR137,-0.7122463477774211,0.009717156167157322,down
ENSG00000213465.7,ARL2,-0.5626950829580819,0.005726810219618551,down
ENSG00000149806.10,FAU,-0.5194428996966478,1.8209955287348016e-9,down
ENSG00000173039.18,RELA,-0.5542271747805717,3.5505748669757274e-6,down
ENSG00000175376.8,EIF1AD,-0.6179279678127437,2.516694008443138e-5,down
ENSG00000173599.13,PC,0.5061883898833478,0.017437235149772426,up
ENSG00000173227.13,SYT12,0.7058687862194593,3.180619634426479e-5,up
ENSG00000172830.12,SSH3,0.5819867997487597,2.1876599746049145e-4,up
ENSG00000110200.8,ANAPC15,0.5733921254885093,3.4268630863623496e-6,up
ENSG00000165434.7,PGM2L1,-0.7938136138303599,1.115819644704196e-4,down
ENSG00000137486.16,ARRB1,0.638212183043075,1.5869553939256684e-5,up
ENSG00000149273.14,RPS3,-0.5227451752431079,1.0789787002779328e-7,down
ENSG00000149260.15,CAPN5,0.6958182399075964,0.0625233709998276,up
ENSG00000149269.9,PAK1,0.8823235678783052,1.3816463520440828e-4,up
ENSG00000151366.12,NDUFC2,-0.5879850862304568,0.04600385571666962,down
ENSG00000165494.11,PCF11,-0.5871391706146777,2.254447033470976e-4,down
ENSG00000279742.1,RP11-700A24.1,-1.4633100694834178,0.04141318082947011,down
ENSG00000150676.12,CCDC83,0.5947013496709079,0.03812343116684378,up
ENSG00000149196.15,HIKESHI,0.5316572717088118,0.003555782996057042,up
ENSG00000166012.16,TAF1D,-0.7658506609031082,0.004295710250169236,down
ENSG00000181333.11,HEPHL1,3.2702015702955287,0.023592287116643042,up
ENSG00000082175.14,PGR,-1.1422765634647687,4.532059265824184e-5,down
ENSG00000240652.1,RP11-832N8.1,0.7891936498730857,0.013391239113300571,up
ENSG00000178105.9,DDX10,-0.5648281867397767,0.007604749900853163,down
ENSG00000150787.7,PTS,0.9115106956296137,2.509739638999207e-4,up
ENSG00000149591.16,TAGLN,-0.5394870470195663,8.749969070784436e-8,down
ENSG00000137747.15,TMPRSS13,0.8458006338039157,0.06342360670537267,up
ENSG00000186174.12,BCL9L,0.9789548762272825,1.0293438937185122e-10,up
ENSG00000110375.2,UPK2,0.8171125918000127,3.372663326041261e-7,up
ENSG00000118181.10,RPS25,-0.5189491591260269,3.3391032511429475e-8,down
ENSG00000110400.10,NECTIN1,1.5114272567632812,1.3291014915422252e-11,up
ENSG00000137699.16,TRIM29,0.6585375040496805,0.0665365966833331,up
ENSG00000110080.18,ST3GAL4,0.7090028906315539,0.01988575709166233,up
ENSG00000151715.7,TMEM45B,0.604623938254079,0.048526579836868755,up
ENSG00000149418.10,ST14,0.9595346367306914,7.485961686171237e-10,up
ENSG00000060237.16,WNK1,0.5258073179227373,2.147121724163497e-4,up
ENSG00000197905.8,TEAD4,0.5790186302696381,0.02952901587028883,up
ENSG00000111653.19,ING4,0.872933512991079,0.032131719355321116,up
ENSG00000111678.10,C12orf57,-0.6378742495303438,6.077701646648154e-5,down
ENSG00000089818.17,NECAP1,-0.8249238411576456,2.1177990001047934e-5,down
ENSG00000111261.13,MANSC1,0.5459071975773963,0.09669822952238587,up
ENSG00000121316.10,PLBD1,0.8557250094137371,0.03496501217512893,up
ENSG00000111348.8,ARHGDIB,1.2220040880908138,0.02080844710164493,up
ENSG00000008394.12,MGST1,0.7136184164960162,5.3545903348445516e-5,up
ENSG00000111728.10,ST8SIA1,-0.6904542836527833,0.0757294140171706,down
ENSG00000087494.15,PTHLH,-0.7993539496075448,0.0319718067527387,down
ENSG00000133704.9,IPO8,0.5489076560797739,0.004284722605010248,up
ENSG00000057294.14,PKP2,0.552958102226377,0.036599446957733005,up
ENSG00000110975.8,SYT10,0.7113487332953226,0.023611452085343914,up
ENSG00000151233.10,GXYLT1,-0.7396857799741338,4.460362645544731e-6,down
ENSG00000139211.6,AMIGO2,0.6003256131754188,0.04404159546697938,up
ENSG00000178401.14,DNAJC22,0.8837625463210617,9.245175986441889e-4,up
ENSG00000110881.11,ASIC1,1.0128451616932657,0.02986107488968573,up
ENSG00000123268.8,ATF1,-0.5010955548558534,0.0031156294322839313,down
ENSG00000110925.6,CSRNP2,1.2797017720008346,1.8654518928867578e-4,up
ENSG00000139629.15,GALNT6,0.6007861582269015,0.007741707826997196,up
ENSG00000135480.15,KRT7,0.5269316316513627,0.011095905933763625,up
ENSG00000170442.11,KRT86,0.9192769758592448,8.38332949798587e-5,up
ENSG00000135477.11,KRT87P,2.903214348294815,0.02472426853765293,up
ENSG00000205426.10,KRT81,1.2357356546322156,2.5420013692042877e-4,up
ENSG00000274928.6,KRT89P,0.5792305830915863,0.09995280313283537,up
ENSG00000205420.10,KRT6A,1.4682804608582871,0.002007014606196575,up
ENSG00000170477.12,KRT4,1.23922123546267,0.0052069844113828995,up
ENSG00000012822.15,CALCOCO1,0.6506198783012674,0.07037251333018843,up
ENSG00000111481.9,COPZ1,-0.5776417139893363,1.4351123729811084e-7,down
ENSG00000161638.10,ITGA5,0.7362045766622856,0.011022186459529204,up
ENSG00000170439.6,METTL7B,0.9290183437673735,0.014183587160688767,up
ENSG00000135404.11,CD63,0.6183759259955861,6.943556816750447e-7,up
ENSG00000065357.19,DGKA,0.8847938050562301,0.014427154764459734,up
ENSG00000139531.12,SUOX,0.5975861815423621,0.06369238183942022,up
ENSG00000229117.8,RPL41,-0.6672119256771712,3.580915530842193e-4,down
ENSG00000110955.8,ATP5B,-0.6745619785745213,3.218324122748633e-28,down
